video_id,quality,rendition,type,width,height,public_name,fps,size,size_short,link
663049794,sd,240p,video/mp4,426,240,240p,25,34011997,32.44MB,https://player.vimeo.com/progressive_redirect/playback/663049794/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=3f26084e9740fd02aed83ee322d3d53ea9569813fcb9418df8c8c8f6e79e95a9
663049794,hd,1080p,video/mp4,1920,1080,1080p,25,292183250,278.65MB,https://player.vimeo.com/progressive_redirect/playback/663049794/rendition/1080p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=cc0bc68241cd9bd622a1a9645cfae69cef8a243131d2b272bae893286b844249
663049794,sd,540p,video/mp4,960,540,540p,25,180315708,171.96MB,https://player.vimeo.com/progressive_redirect/playback/663049794/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=c6ecc943643d70177754e688085ee08076fc70d9364ba1f343a18c5690f17008
663049794,hd,720p,video/mp4,1280,720,720p,25,225591668,215.14MB,https://player.vimeo.com/progressive_redirect/playback/663049794/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=07d667960468bda09ae0e812efc19e86dca5e4c0ad7b015f44aac428744cab30
663049794,sd,360p,video/mp4,640,360,360p,25,95493865,91.07MB,https://player.vimeo.com/progressive_redirect/playback/663049794/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=5e4ca4b708901911be70048cf431ac7985040892fc63d67352dc8b37e0a18ee1
663049794,hls,adaptive,video/mp4,,,240p,25,34011997,32.44MB,https://player.vimeo.com/external/663049794.m3u8?s=1adf64a97c768f017c717862f234e5913e566c93&oauth2_token_id=1643955558
663057470,sd,360p,video/mp4,576,320,360p,30,1948062,1.86MB,https://player.vimeo.com/progressive_redirect/playback/663057470/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=524c16ba4dc870a205a5229b214df02ba3fc5a8dd3bec7f4ff2b44b0e2940488
663057470,sd,240p,video/mp4,426,238,240p,30,808064,789.12KB,https://player.vimeo.com/progressive_redirect/playback/663057470/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=d988639a188fa9cbdf7ce6d2925bf5eba7543acb21a346b00b0e2a0ab80487f1
663057470,hls,adaptive,video/mp4,,,360p,30,1948062,1.86MB,https://player.vimeo.com/external/663057470.m3u8?s=1711ec792f54e143d6e01e587157d17e7d779e7c&oauth2_token_id=1643955558
665734491,hd,720p,video/mp4,1280,720,720p,25,287446728,274.13MB,https://player.vimeo.com/progressive_redirect/playback/665734491/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1741be19a3892650b450b799e463fde00cf6355691f3673a8408389d4ac44498
665734491,hd,1080p,video/mp4,1920,1080,1080p,25,374484468,357.14MB,https://player.vimeo.com/progressive_redirect/playback/665734491/rendition/1080p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=e245cc64ca0be4ce4c61d09af452206676aafcbad4256fc321642b0c82401746
665734491,sd,360p,video/mp4,640,360,360p,25,121030354,115.42MB,https://player.vimeo.com/progressive_redirect/playback/665734491/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b9f9e5e5c96d29dc902820f74436825fcfde36722f16dbc7bb67a0cbe23b2730
665734491,sd,240p,video/mp4,426,240,240p,25,44697682,42.63MB,https://player.vimeo.com/progressive_redirect/playback/665734491/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b3a141c03b7d9914d063e13282ead5a3d8b7803d99accbaaad2b4543b55ecff4
665734491,sd,540p,video/mp4,960,540,540p,25,230113688,219.45MB,https://player.vimeo.com/progressive_redirect/playback/665734491/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=270eeec25d457f40ad497909eb6b5e567575d0b731dce15981c75813f8a96c1a
665734491,hls,adaptive,video/mp4,,,720p,25,287446728,274.13MB,https://player.vimeo.com/external/665734491.m3u8?s=64de5947fcc3d16f535a069638ee01e9757fdcc5&oauth2_token_id=1643955558
667373561,sd,240p,video/mp4,426,240,240p,25,38404901,36.63MB,https://player.vimeo.com/progressive_redirect/playback/667373561/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=c38183b98051628fc2b3de689c511852898c8c1ed9b4b82d4030794345d035a7
667373561,hd,720p,video/mp4,1280,720,720p,25,260258878,248.2MB,https://player.vimeo.com/progressive_redirect/playback/667373561/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=e5e1c8cdad9b87e55eaeae0ea0240f6ce01f258a182ca4f716e3dc79c9623f49
667373561,sd,360p,video/mp4,640,360,360p,25,109628334,104.55MB,https://player.vimeo.com/progressive_redirect/playback/667373561/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=9f2a04fd059e4cdfb78185124d6b79c536b3f37b3759e236ff6421258137307b
667373561,hd,1080p,video/mp4,1920,1080,1080p,25,332794515,317.38MB,https://player.vimeo.com/progressive_redirect/playback/667373561/rendition/1080p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=499c254532d86d9f5eb204558af90d12c1d8a305f0ccd34460222562aae09720
667373561,sd,540p,video/mp4,960,540,540p,25,207410533,197.8MB,https://player.vimeo.com/progressive_redirect/playback/667373561/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b43bdc8ba908923107e74ec617a2b94aa5e873599a7785dc8cd8569246fe7296
667373561,hls,adaptive,video/mp4,,,240p,25,38404901,36.63MB,https://player.vimeo.com/external/667373561.m3u8?s=88ef26b57b528f2ac133e6352b387471d0b178c3&oauth2_token_id=1643955558
671687057,sd,540p,video/mp4,960,432,540p,16.693837626344962,62626113,59.72MB,https://player.vimeo.com/progressive_redirect/playback/671687057/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b79a3e18c89023b0ae59c1d3624cf68ff4996e42be3a9ef7be331b855debf40b
671687057,sd,240p,video/mp4,426,192,240p,16.693837626344962,18127013,17.29MB,https://player.vimeo.com/progressive_redirect/playback/671687057/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=87a4f167a26be963cbd36d1f340bcda219aa94a99acf24f6acd476eafe94e879
671687057,sd,360p,video/mp4,640,288,360p,16.693837626344962,33300972,31.76MB,https://player.vimeo.com/progressive_redirect/playback/671687057/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=80c90abe2e444b552c2a1c95c7cc7d7b3c05a08b3d5f0d9cd676a37c48e504fd
671687057,hls,adaptive,video/mp4,,,540p,16.693837626344962,62626113,59.72MB,https://player.vimeo.com/external/671687057.m3u8?s=e520ffebb9fc70a189ee07822ab291b385867d5e&oauth2_token_id=1643955558
671689981,sd,360p,video/mp4,640,288,360p,17.621,69032442,65.83MB,https://player.vimeo.com/progressive_redirect/playback/671689981/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=faf969fedc00b98198015cfcff67c908b882c05537dc1fe1c25f102912b62095
671689981,sd,540p,video/mp4,960,432,540p,17.621,133905185,127.7MB,https://player.vimeo.com/progressive_redirect/playback/671689981/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1881d194d6df121244fd671c66131ce549b2c7a28e38edaf6660b9eb65c4ee15
671689981,sd,240p,video/mp4,426,192,240p,17.621,36853109,35.15MB,https://player.vimeo.com/progressive_redirect/playback/671689981/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b0a56e1793885049fecf0664dcfc5ff32b63b06da08f2f90eea83d3d53498994
671689981,hls,adaptive,video/mp4,,,360p,17.621,69032442,65.83MB,https://player.vimeo.com/external/671689981.m3u8?s=772669c3a45166d9162f1a3f15c0071c6e11347d&oauth2_token_id=1643955558
671687890,sd,540p,video/mp4,960,432,540p,17.0844629822732,110038394,104.94MB,https://player.vimeo.com/progressive_redirect/playback/671687890/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=0f120da79369c8da12c360ac118d0f37fe2e628b25a31dca1d308ed32db2ecbf
671687890,sd,360p,video/mp4,640,288,360p,17.0844629822732,57183695,54.53MB,https://player.vimeo.com/progressive_redirect/playback/671687890/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=6b26fc88a462e759365406059abf36074bb022d5696d8cc911e917fa29d60743
671687890,sd,240p,video/mp4,426,192,240p,17.0844629822732,31001115,29.56MB,https://player.vimeo.com/progressive_redirect/playback/671687890/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=130af7f9f48a940fb7c69c08687f9f00e9e30171350fcb67170e2e860fa52a09
671687890,hls,adaptive,video/mp4,,,540p,17.0844629822732,110038394,104.94MB,https://player.vimeo.com/external/671687890.m3u8?s=a1fe1bff4f674d5f57abf863ab47f40df8dda230&oauth2_token_id=1643955558
674400417,sd,360p,video/mp4,640,360,360p,23.976023976023978,63985854,61.02MB,https://player.vimeo.com/progressive_redirect/playback/674400417/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=a81983d33ec8d59675db9ac722753db00e57ef897e79371542015f472c4ccd00
674400417,sd,540p,video/mp4,960,540,540p,23.976023976023978,120262592,114.69MB,https://player.vimeo.com/progressive_redirect/playback/674400417/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=dcf71ec5ba7ad4ac1a68a75a6754d9dd61c780e1985ab9a79ddfba456276d6fd
674400417,hd,720p,video/mp4,1280,720,720p,47.952047952047955,156621268,149.37MB,https://player.vimeo.com/progressive_redirect/playback/674400417/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=09341eca27ddd2737103be6fe9fa3f218f9b86783f36e4bb00ac7675317c8f90
674400417,sd,240p,video/mp4,426,240,240p,23.976023976023978,36271721,34.59MB,https://player.vimeo.com/progressive_redirect/playback/674400417/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=412b61d682ab0330b9fc14bd5503991f90013252d6ed70a73c169db8486a1614
674400417,hls,adaptive,video/mp4,,,360p,23.976023976023978,63985854,61.02MB,https://player.vimeo.com/external/674400417.m3u8?s=f0978569ae52d1569dcc3023be19498d59cff741&oauth2_token_id=1643955558
679172741,sd,360p,video/mp4,288,640,360p,18.2055,73213645,69.82MB,https://player.vimeo.com/progressive_redirect/playback/679172741/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=8314fdc0adb5c1289674602e435d4c8fa6c57b388b3505cd07e3ad35512e225f
679172741,sd,540p,video/mp4,432,960,540p,18.2055,150931694,143.94MB,https://player.vimeo.com/progressive_redirect/playback/679172741/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f50c870cc9c3f12314b37e4c2f04ead7b4beefb64aa3b43e2c11b0a637a37a1e
679172741,sd,240p,video/mp4,192,426,240p,18.2055,39136049,37.32MB,https://player.vimeo.com/progressive_redirect/playback/679172741/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=45b8664d18c6ba9b6c9e81224498bb83d18e90612c7ab4d5af9a63cea51abf0f
679172741,hls,adaptive,video/mp4,,,360p,18.2055,73213645,69.82MB,https://player.vimeo.com/external/679172741.m3u8?s=7e993f896b07db868eec786536aad69a80fa8e4f&oauth2_token_id=1643955558
679178673,hd,720p,video/mp4,1282,720,720p,25,236284734,225.34MB,https://player.vimeo.com/progressive_redirect/playback/679178673/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=343b9da0a86ea713fc77eb04bab79e1d6495174ab665bf38772f006a957c4bb9
679178673,sd,360p,video/mp4,640,360,360p,25,90977268,86.76MB,https://player.vimeo.com/progressive_redirect/playback/679178673/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=2b1598317f5722413fd0dee7223cdbeb3beacd99836c0c3b95ffca433394693c
679178673,sd,540p,video/mp4,960,540,540p,25,177939799,169.7MB,https://player.vimeo.com/progressive_redirect/playback/679178673/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=df873cde9b5b44280ae1e61e5eff0710fd157f53b8fd64c189aefbacac42b845
679178673,sd,240p,video/mp4,426,240,240p,25,33307394,31.76MB,https://player.vimeo.com/progressive_redirect/playback/679178673/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=4544777cf72e3be63fb22f94261d479bab181248f913623e336aa78ab98fbd0c
679178673,hls,adaptive,video/mp4,,,720p,25,236284734,225.34MB,https://player.vimeo.com/external/679178673.m3u8?s=c8459178f1914d62d49b337a577fbb040eae66d5&oauth2_token_id=1643955558
679375675,sd,240p,video/mp4,192,426,240p,22.533,85842982,81.87MB,https://player.vimeo.com/progressive_redirect/playback/679375675/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=14a2235e2278d17cec6e6184d4c947b06dc156ecc043ed82b1515fcc1406d0cf
679375675,hd,720p,video/mp4,576,1280,720p,22.533,471147788,449.32MB,https://player.vimeo.com/progressive_redirect/playback/679375675/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=0211fb8de75c456e903da79b05696e29e2c78d77f1e2a189ed011989fb3c57a7
679375675,sd,540p,video/mp4,432,960,540p,22.533,335961706,320.4MB,https://player.vimeo.com/progressive_redirect/playback/679375675/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=3d2cdedf8e6b8e5d3c1feb1c75f7c5a0285857053713b57481851c08edc83710
679375675,sd,360p,video/mp4,288,640,360p,22.533,160364389,152.94MB,https://player.vimeo.com/progressive_redirect/playback/679375675/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=a8b3a307d3fc31858b1436c220ee77244eccfb5a82b7a4702777d6b4ed5fd8b6
679375675,hls,adaptive,video/mp4,,,240p,22.533,85842982,81.87MB,https://player.vimeo.com/external/679375675.m3u8?s=12af0a57f2bb67c9834bd296d1e0554e8356601e&oauth2_token_id=1643955558
679598105,hd,1080p,video/mp4,1920,1030,1080p,25,395567389,377.24MB,https://player.vimeo.com/progressive_redirect/playback/679598105/rendition/1080p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=46992213721377acd126e26052341c513b9eeb2db33c84d8be0f9509778ef1f9
679598105,sd,360p,video/mp4,640,344,360p,25,103801400,98.99MB,https://player.vimeo.com/progressive_redirect/playback/679598105/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=fdbaee41fdf758c7c85c542bc850a6853ab85120b6feb72ed603c31f68e7528f
679598105,sd,540p,video/mp4,960,516,540p,25,206251368,196.7MB,https://player.vimeo.com/progressive_redirect/playback/679598105/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b55e23add56632cae2e50c5af1e1e2b0d502f5d23d668c7291c8c1fcfda6521e
679598105,hd,720p,video/mp4,1342,720,720p,25,287865421,274.53MB,https://player.vimeo.com/progressive_redirect/playback/679598105/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=7899f4733722fd12a699b89f3ecb6238ee74f4a3ac3e5d81629c5c1fc817e3fe
679598105,sd,240p,video/mp4,426,230,240p,25,38662176,36.87MB,https://player.vimeo.com/progressive_redirect/playback/679598105/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=98ce545629a1d76cd3f8576b7039b88ee6f14d437127d50f68b59c49d4406c2f
679598105,hls,adaptive,video/mp4,,,1080p,25,395567389,377.24MB,https://player.vimeo.com/external/679598105.m3u8?s=b6379b9f93e9e541c275db28e2cdd1577298c366&oauth2_token_id=1643955558
679598470,hd,720p,video/mp4,1272,720,720p,30,274390230,261.68MB,https://player.vimeo.com/progressive_redirect/playback/679598470/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1b0a8cc1934d9617bd0ebcb85e1fec9a87a77c97dc4bee232752a800972799d9
679598470,sd,360p,video/mp4,636,360,360p,30,105867489,100.96MB,https://player.vimeo.com/progressive_redirect/playback/679598470/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=7f04a73fb7a22a02731a7400d5b7741e647809e2bc1e8f7f5bd424c4c242416e
679598470,sd,540p,video/mp4,954,540,540p,30,216440208,206.41MB,https://player.vimeo.com/progressive_redirect/playback/679598470/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=00ec0c4e7924b727f8b6a1439c44c29c4e671d0ba9d4e13c1345691be05b4162
679598470,sd,240p,video/mp4,424,240,240p,30,32125795,30.64MB,https://player.vimeo.com/progressive_redirect/playback/679598470/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f013f32565da982d9a1a0d4fa3ca1ca6ee16b67e28c67618fadaa72876571f15
679598470,hls,adaptive,video/mp4,,,720p,30,274390230,261.68MB,https://player.vimeo.com/external/679598470.m3u8?s=c721e9ea691d1dff5446048b57de1c62eb2169f2&oauth2_token_id=1643955558
679599132,sd,540p,video/mp4,954,540,540p,30,251336708,239.69MB,https://player.vimeo.com/progressive_redirect/playback/679599132/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=64a8bd7d585f14eeb3323be6a7e742a8fd1851b44dba50f0f56eecbf03a88100
679599132,hd,720p,video/mp4,1272,720,720p,30,321782175,306.88MB,https://player.vimeo.com/progressive_redirect/playback/679599132/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=89c4b9945a908dcb6fc513c39e8ec2cbc6d49538be0a519c61b0ebec8e4fd663
679599132,sd,240p,video/mp4,424,240,240p,30,38378537,36.6MB,https://player.vimeo.com/progressive_redirect/playback/679599132/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=992dbf5f173b64832b14acced2c0a72ed88d8ad532e352f817391e089febcc6b
679599132,sd,360p,video/mp4,636,360,360p,30,122071645,116.42MB,https://player.vimeo.com/progressive_redirect/playback/679599132/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b74eb843a79790e7b0d521877ef21fca105fe3e6a08cd60c065f69e3b1b94e66
679599132,hls,adaptive,video/mp4,,,540p,30,251336708,239.69MB,https://player.vimeo.com/external/679599132.m3u8?s=69601f47638e4677d26166b1aededa7f7a405a12&oauth2_token_id=1643955558
679598929,hd,720p,video/mp4,1272,720,720p,30,127295655,121.4MB,https://player.vimeo.com/progressive_redirect/playback/679598929/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=26f67cdbdc2ccf6bc01dc7b95a627a8522fabf2dcbfecd8430296d9bcf8787fb
679598929,sd,540p,video/mp4,954,540,540p,30,95387969,90.97MB,https://player.vimeo.com/progressive_redirect/playback/679598929/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1f0fb15e677051b2a1cbacd1b45357b876da9efc9b6952953a11fff8d0e3eee6
679598929,sd,360p,video/mp4,636,360,360p,30,46312769,44.17MB,https://player.vimeo.com/progressive_redirect/playback/679598929/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1e3af4e7360acca2606beb0e86814bb03ec6d2ecc3cdf9415e5a732f61b9a12a
679598929,sd,240p,video/mp4,424,240,240p,30,24274855,23.15MB,https://player.vimeo.com/progressive_redirect/playback/679598929/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=d8171d10691f015c9f6d4b2b68de5ef0435563e56b075c680a618f7d0811db5e
679598929,hls,adaptive,video/mp4,,,720p,30,127295655,121.4MB,https://player.vimeo.com/external/679598929.m3u8?s=f9e1378086a5825d0ad7799ae8a78a28143e54b5&oauth2_token_id=1643955558
679664364,sd,540p,video/mp4,960,432,540p,25,79659450,75.97MB,https://player.vimeo.com/progressive_redirect/playback/679664364/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=6215782869503a11cb642496d5de6b6379b6866d0453823cff5f04d0f97028f0
679664364,sd,360p,video/mp4,640,288,360p,25,43256999,41.25MB,https://player.vimeo.com/progressive_redirect/playback/679664364/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b4188f0f4e2d1e0fbfa0c7353ec64c0486d6fb8f6ee31a638605b1c576b1cdc1
679664364,sd,240p,video/mp4,426,192,240p,25,24119915,23MB,https://player.vimeo.com/progressive_redirect/playback/679664364/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=0e0b61e8f4b55cbe61c1dd30b738b967c8eedb6a86af1b36bbfd72a850aeaff6
679664364,hls,adaptive,video/mp4,,,540p,25,79659450,75.97MB,https://player.vimeo.com/external/679664364.m3u8?s=9acf012e3246a4123b3fc8142164672157868ec2&oauth2_token_id=1643955558
680309584,sd,240p,video/mp4,426,236,240p,25,6642797,6.34MB,https://player.vimeo.com/progressive_redirect/playback/680309584/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=660ea5b0520a6242f6707d3038e92c570d4818bcb1222477105b2183e4ce88ca
680309584,sd,360p,video/mp4,640,354,360p,25,20375398,19.43MB,https://player.vimeo.com/progressive_redirect/playback/680309584/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=0018d84aff623af5ded77480bc28979f20a0bdd42ccab0af98113d96a88f8c16
680309584,hd,720p,video/mp4,1306,720,720p,25,51244108,48.87MB,https://player.vimeo.com/progressive_redirect/playback/680309584/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=cb28e75d6bd3ec650c03a6fb14cea6da26c9c3d6a29eaa51ea8919788e6a2639
680309584,sd,540p,video/mp4,960,530,540p,25,42252690,40.3MB,https://player.vimeo.com/progressive_redirect/playback/680309584/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b0fe1b37357a52cd4598c3f3e86c3949fae7a6b4e9f22b3f5942cc6b2a9f4751
680309584,hls,adaptive,video/mp4,,,240p,25,6642797,6.34MB,https://player.vimeo.com/external/680309584.m3u8?s=d796fd8d457958493be26afd942bb17beacceb71&oauth2_token_id=1643955558
680309693,sd,240p,video/mp4,424,240,240p,30,44799353,42.72MB,https://player.vimeo.com/progressive_redirect/playback/680309693/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=00fea42959f32567f497848e3cae3d404681c5eb51ab39a6549e42cce617ab03
680309693,sd,540p,video/mp4,954,540,540p,30,278798627,265.88MB,https://player.vimeo.com/progressive_redirect/playback/680309693/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=9ea2a78a794810a205c63e2a63f65823f15447c78892bc33f54d92ac28628558
680309693,hd,720p,video/mp4,1272,720,720p,30,363628826,346.78MB,https://player.vimeo.com/progressive_redirect/playback/680309693/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f607665d55c54822f6e8279ed1c7cfd3e2516c58cf1c6abe52ecb4146d6f9449
680309693,sd,360p,video/mp4,636,360,360p,30,135242038,128.98MB,https://player.vimeo.com/progressive_redirect/playback/680309693/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=689ddc82546991f997cbe95ea780c4282989ce4e16f4043eb78816b7755179bf
680309693,hls,adaptive,video/mp4,,,240p,30,44799353,42.72MB,https://player.vimeo.com/external/680309693.m3u8?s=f57c4f8c440ee4b2582a111d0dc8f50e69ea0158&oauth2_token_id=1643955558
680310784,hd,720p,video/mp4,1272,720,720p,30,117808345,112.35MB,https://player.vimeo.com/progressive_redirect/playback/680310784/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=c4e887eca88eddd5723fd9fba0c8de17545e7c35ec83456dbe68377b5ee99c91
680310784,sd,540p,video/mp4,954,540,540p,30,91960085,87.7MB,https://player.vimeo.com/progressive_redirect/playback/680310784/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=437be3e4b10bf983e8ec7471f9aa42cc7253571162a50bda0e60d95e0cabf50f
680310784,sd,240p,video/mp4,424,240,240p,30,23815894,22.71MB,https://player.vimeo.com/progressive_redirect/playback/680310784/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=15603c7be43ecb22469e5ecf9b62b1d7cef5ca480b2ce0ef3303d572f77f19a4
680310784,sd,360p,video/mp4,636,360,360p,30,44855157,42.78MB,https://player.vimeo.com/progressive_redirect/playback/680310784/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=79ccf84905b181313200340d2e30e9cba18f07ab5ce9d1b3a015e91178c08ef9
680310784,hls,adaptive,video/mp4,,,720p,30,117808345,112.35MB,https://player.vimeo.com/external/680310784.m3u8?s=c155f1476323f6363569e0965dd6779c1ca571f8&oauth2_token_id=1643955558
680311186,sd,240p,video/mp4,424,240,240p,30,33134142,31.6MB,https://player.vimeo.com/progressive_redirect/playback/680311186/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=258dc9f27a5e60ab0b8982d8f083054286977f299b5f1c6886ca57c306d974e3
680311186,sd,360p,video/mp4,636,360,360p,30,60972372,58.15MB,https://player.vimeo.com/progressive_redirect/playback/680311186/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=2cc27e0fac2abbbe59f66e70a4354d9dd4381f1f51a4e579160043581182a9e5
680311186,hd,720p,video/mp4,1272,720,720p,30,173729851,165.68MB,https://player.vimeo.com/progressive_redirect/playback/680311186/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=550575fab541088009c2a5d84b53d734fcd84cc1dd6b06fc4886722ea69097bd
680311186,sd,540p,video/mp4,954,540,540p,30,127665945,121.75MB,https://player.vimeo.com/progressive_redirect/playback/680311186/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1158a5b4f1bb96d91d971384f7b292e736fb0ee54ce9bf710b53f68495a25028
680311186,hls,adaptive,video/mp4,,,240p,30,33134142,31.6MB,https://player.vimeo.com/external/680311186.m3u8?s=ddc2a48f9ab4f7466d9bf129738b2f44f1afaba8&oauth2_token_id=1643955558
680308698,hd,720p,video/mp4,1272,720,720p,30,317280138,302.58MB,https://player.vimeo.com/progressive_redirect/playback/680308698/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=e83ee3bc41aea0dcabb7605cdf670f3aaedb4ef565cc5c9918621c713bb9dabf
680308698,sd,360p,video/mp4,636,360,360p,30,110547436,105.43MB,https://player.vimeo.com/progressive_redirect/playback/680308698/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=26ad106dee5dd8f580e36efba3ac93124e64240c7d0f514f7a99827ad2732e41
680308698,sd,240p,video/mp4,424,240,240p,30,42578817,40.61MB,https://player.vimeo.com/progressive_redirect/playback/680308698/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=24329ac2dc77edde18c3d3bfdd7e9cc9591222c8351f68d020eee82ee457b508
680308698,sd,540p,video/mp4,954,540,540p,30,233099160,222.3MB,https://player.vimeo.com/progressive_redirect/playback/680308698/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=20d8b15e3d547bb0f0f0ba3ba2a06974ba29bf1e4ba9a703b420231faceea994
680308698,hls,adaptive,video/mp4,,,720p,30,317280138,302.58MB,https://player.vimeo.com/external/680308698.m3u8?s=0009b1db51045d2049d776ee93d0421444a5cd34&oauth2_token_id=1643955558
680311900,sd,540p,video/mp4,954,540,540p,30,244727785,233.39MB,https://player.vimeo.com/progressive_redirect/playback/680311900/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f8e6c816efdb026d5b3bf18e93301a7cadcdb7d6fc5e159eb3e2d7021fcfd3b4
680311900,sd,360p,video/mp4,636,360,360p,30,117565562,112.12MB,https://player.vimeo.com/progressive_redirect/playback/680311900/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=dd47397c12ab51fba5b86f343a168de2ad429e920af65f7649180e75237edfba
680311900,sd,240p,video/mp4,424,240,240p,30,64335543,61.36MB,https://player.vimeo.com/progressive_redirect/playback/680311900/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=06b4d659726cbaff22e08f4f773d575f1483b0cc37573d1efa952a9e55534bfa
