video_id,quality,rendition,type,width,height,public_name,fps,size,size_short,link
767529581,hd,720p,video/mp4,1280,720,720p,30,1094548138,1.02GB,https://player.vimeo.com/progressive_redirect/playback/767529581/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=52bd09c8b81f428824fe02918ef5c452922aaa0eb7cffdd40c3384f3af386690
767529581,sd,360p,video/mp4,640,360,360p,30,567542921,541.25MB,https://player.vimeo.com/progressive_redirect/playback/767529581/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=74753431526bd61c06fe66f506293fbf7cdbdd698da48eee1f8b287a1946ae91
767529581,hls,adaptive,video/mp4,,,540p,30,952641526,908.51MB,https://player.vimeo.com/external/767529581.m3u8?s=37b12e7c84aa9980fd9a52f140cf1af2803ddf17&oauth2_token_id=1643955558
767527444,sd,540p,video/mp4,960,540,540p,30,920471082,877.83MB,https://player.vimeo.com/progressive_redirect/playback/767527444/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=af719e1bf87ce850cd9400ac0c0389244d2de52a322c45b40b5190e8e99d869f
767527444,hd,720p,video/mp4,1280,720,720p,30,1049726805,"1,001.1MB",https://player.vimeo.com/progressive_redirect/playback/767527444/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=0af62d390c0bf981e2aca9f44aaf08f00eb097d2917ad2c9516e0f2987e75a99
767527444,sd,360p,video/mp4,640,360,360p,30,543756530,518.57MB,https://player.vimeo.com/progressive_redirect/playback/767527444/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b68ef92a4b20c6969b04e9828d67ef08fe4faa0f67a0034d445f10912390ce49
767527444,sd,240p,video/mp4,426,240,240p,30,344986551,329MB,https://player.vimeo.com/progressive_redirect/playback/767527444/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=3cb7f8ae968621ea0197cfb21284f407109fa76a9fc5c4c00db28db302984e3e
767527444,hls,adaptive,video/mp4,,,540p,30,920471082,877.83MB,https://player.vimeo.com/external/767527444.m3u8?s=bc503155464c071ad9b77dcc13c7307720f2ba14&oauth2_token_id=1643955558
767526262,sd,240p,video/mp4,426,240,240p,30,328562640,313.34MB,https://player.vimeo.com/progressive_redirect/playback/767526262/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f7d14be7d97cc41e23a334d5f14a616360ee747cec8594b9129d9042c2d96812
767526262,sd,360p,video/mp4,640,360,360p,30,505911923,482.48MB,https://player.vimeo.com/progressive_redirect/playback/767526262/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=249ff87740a4ed648613325bd97a88bc5939a509a7fd9676d81abae0a8b1c26f
767526262,hd,720p,video/mp4,1280,720,720p,30,969907385,924.98MB,https://player.vimeo.com/progressive_redirect/playback/767526262/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=0cfb297032165845a7c80ead83f65c21e80565d28902d7f1a4585d6c8337e74c
767526262,sd,540p,video/mp4,960,540,540p,30,853446279,813.91MB,https://player.vimeo.com/progressive_redirect/playback/767526262/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=8efb21f7dea40eb175f35f53e14690ce9a60fc1873ebb0f10398c20bb4a6b425
767526262,hls,adaptive,video/mp4,,,240p,30,328562640,313.34MB,https://player.vimeo.com/external/767526262.m3u8?s=cbcd5d137faeaa01cbaf8b2cf5b41e15813d7f12&oauth2_token_id=1643955558
765026867,sd,540p,video/mp4,960,540,540p,29.97002997002997,1064750546,"1,015.43MB",https://player.vimeo.com/progressive_redirect/playback/765026867/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=ff071e2933b75f08c5c3ff36a2c6e64ad2e4577677d0210fa5078e0507d8771f
765026867,sd,360p,video/mp4,640,360,360p,29.97002997002997,583900841,556.85MB,https://player.vimeo.com/progressive_redirect/playback/765026867/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=80e8fd60c221497aa2e65d527753cb65b577565118ac81f0f95813923798c0f4
765026867,sd,240p,video/mp4,426,240,240p,29.97002997002997,350008761,333.79MB,https://player.vimeo.com/progressive_redirect/playback/765026867/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=4b6fb02c68afdc232b53e0f881ab5180b6e1940a493860404d61871052a1af5c
765026867,hd,720p,video/mp4,1280,720,720p,29.97002997002997,1194163948,1.11GB,https://player.vimeo.com/progressive_redirect/playback/765026867/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1f56be974ce2c821601ea50759948cd7d87a3e4bbf42d8e5ad39b6bb29ac9512
765026867,hls,adaptive,video/mp4,,,540p,29.97002997002997,1064750546,"1,015.43MB",https://player.vimeo.com/external/765026867.m3u8?s=b10bd57de21fd2686d4f78e761637323082b15e8&oauth2_token_id=1643955558
737994252,sd,540p,video/mp4,960,540,540p,30,1144488650,1.07GB,https://player.vimeo.com/progressive_redirect/playback/737994252/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=2ec3d074f846c421d6a5664414484dfa640460979c193aca7bfd38b144985065
737994252,hd,720p,video/mp4,1280,720,720p,30,1231699162,1.15GB,https://player.vimeo.com/progressive_redirect/playback/737994252/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1a4c06c166eede86520e009b5e856812a0199879e97a723d7b3a29a295bb4300
737994252,sd,240p,video/mp4,426,240,240p,30,296468895,282.73MB,https://player.vimeo.com/progressive_redirect/playback/737994252/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f6178126bf4fd32b3237a497e1be1594d9bbc9480268a940c5519f0b49db1a36
737994252,sd,360p,video/mp4,640,360,360p,30,592531781,565.08MB,https://player.vimeo.com/progressive_redirect/playback/737994252/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=459d0cc985740501694d65a97f84348bbc4e5a6f311b9cc29bd64eeddeeb0022
737994252,hls,adaptive,video/mp4,,,540p,30,1144488650,1.07GB,https://player.vimeo.com/external/737994252.m3u8?s=1119b2e363b27fffdf259d5927cf783a3d0f55b3&oauth2_token_id=1643955558
738688892,hd,720p,video/mp4,1280,720,720p,30,891955812,850.64MB,https://player.vimeo.com/progressive_redirect/playback/738688892/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=91927efd37f695cff7cdcafde7360b3b6ba3712df855c51fea4fb71586e1504c
738688892,sd,540p,video/mp4,960,540,540p,30,763271043,727.91MB,https://player.vimeo.com/progressive_redirect/playback/738688892/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=c6675d655c5ea5946eba055c6809660fa3d435b7929ad004a97de0e74264a413
738688892,sd,360p,video/mp4,640,360,360p,30,372128160,354.89MB,https://player.vimeo.com/progressive_redirect/playback/738688892/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=5c0c9c82bff8d989faaf19f91ac9e8f93b1c2785c28f326c5f91de588cdd78b8
738688892,sd,240p,video/mp4,426,240,240p,30,168806396,160.99MB,https://player.vimeo.com/progressive_redirect/playback/738688892/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=637568659beee05bec1a89bca762ba2115489a4b306088fa4afc41ec696c723a
738688892,hls,adaptive,video/mp4,,,720p,30,891955812,850.64MB,https://player.vimeo.com/external/738688892.m3u8?s=5a8354a69b497b54fa5f78be1ac2acd389b35977&oauth2_token_id=1643955558
739162757,sd,540p,video/mp4,960,540,540p,29.97002997002997,874486876,833.98MB,https://player.vimeo.com/progressive_redirect/playback/739162757/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=511b8034cb3cf5301a523bd2013204205cbd231efd4d1ef55216b2f828e5c81f
739162757,sd,240p,video/mp4,426,240,240p,29.97002997002997,224813433,214.4MB,https://player.vimeo.com/progressive_redirect/playback/739162757/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=3e588bd8d426fde8922e8c1aeae146e91d105568d7e036633dd47f32a6d8ed87
739162757,hd,720p,video/mp4,1280,720,720p,29.97002997002997,969351394,924.45MB,https://player.vimeo.com/progressive_redirect/playback/739162757/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=c713eaecbdc9486726f5c244e65f19d695349c3187f35af5a3f88ab0d03a6498
739162757,sd,360p,video/mp4,640,360,360p,29.97002997002997,451505545,430.59MB,https://player.vimeo.com/progressive_redirect/playback/739162757/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=c0a1c4907eb99ff340c41a0ebccf3beaf0133ade1c6b0d984c4d804aaca69ac8
739162757,hls,adaptive,video/mp4,,,540p,29.97002997002997,874486876,833.98MB,https://player.vimeo.com/external/739162757.m3u8?s=e4f8a2580be11bd10c24930d8b405f6d061f5de3&oauth2_token_id=1643955558
739541416,sd,540p,video/mp4,960,540,540p,29.97002997002997,1362672447,1.27GB,https://player.vimeo.com/progressive_redirect/playback/739541416/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=cff901637429624a2423d822c105e9be406736687c7c3d560e48332835516f5f
739541416,sd,240p,video/mp4,426,240,240p,29.97002997002997,299790854,285.9MB,https://player.vimeo.com/progressive_redirect/playback/739541416/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=4b046149398e62cdfebe226522159c2e70d0fc28fde45e148f03a8a4e6de6199
739541416,sd,360p,video/mp4,640,360,360p,29.97002997002997,666986426,636.09MB,https://player.vimeo.com/progressive_redirect/playback/739541416/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=e4b8c38f0904c13d2e514d41d1c3a5b3c989269c1f543a0ef9cbbafafc24917c
739541416,hd,720p,video/mp4,1280,720,720p,29.97002997002997,1706808862,1.59GB,https://player.vimeo.com/progressive_redirect/playback/739541416/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=a401d8093d1f2b0c4b435363083a229acb9a3cdfa8f257ced154d27f92797e34
739541416,hls,adaptive,video/mp4,,,540p,29.97002997002997,1362672447,1.27GB,https://player.vimeo.com/external/739541416.m3u8?s=2bafb650ea891dbf18a96051f32d95113ab5847d&oauth2_token_id=1643955558
740246652,sd,540p,video/mp4,960,540,540p,30,688972806,657.06MB,https://player.vimeo.com/progressive_redirect/playback/740246652/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=02230a435985c38dba2e76ced6ede2b6cc5e88563fc56799c83be0229be0ba47
740246652,hd,720p,video/mp4,1280,720,720p,30,756018812,721MB,https://player.vimeo.com/progressive_redirect/playback/740246652/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=3b876ab782f8831d574f191538c8f7013fde039b99306a4e11f41ff21b719baf
740246652,sd,240p,video/mp4,426,240,240p,30,170172127,162.29MB,https://player.vimeo.com/progressive_redirect/playback/740246652/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=4a5105c905e6d90374a578204fd8a174152cd3b98485bba9e5776e46193876b2
740246652,sd,360p,video/mp4,640,360,360p,30,350297542,334.07MB,https://player.vimeo.com/progressive_redirect/playback/740246652/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=c4b104a13d3f40116d64af72f6e767209a062b47fd4c2141dc13075dd91c300a
740246652,hls,adaptive,video/mp4,,,540p,30,688972806,657.06MB,https://player.vimeo.com/external/740246652.m3u8?s=badcbe87cc533c81cb801034d9cb173fa564b25f&oauth2_token_id=1643955558
855061906,sd,540p,video/mp4,960,540,540p,30,756998177,721.93MB,https://player.vimeo.com/progressive_redirect/playback/855061906/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=65d9b0e67e384a3c70d2bf81bf06c64cd33df7aedfd949abe057b741dad4aa9f
855061906,sd,240p,video/mp4,426,240,240p,30,269792259,257.29MB,https://player.vimeo.com/progressive_redirect/playback/855061906/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1cb03248e2d4846cbdcd87111419af834a30ba09026c56bfb4f87cbc3f10b810
855061906,hd,720p,video/mp4,1280,720,720p,30,1005596337,959.01MB,https://player.vimeo.com/progressive_redirect/playback/855061906/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=6b1e08ad57cf9ef20112f56668861f7df12c722311d60e3bb601c3a3204eb1b6
855061906,sd,360p,video/mp4,640,360,360p,30,437642107,417.37MB,https://player.vimeo.com/progressive_redirect/playback/855061906/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=520f7690e0309615a295d8b04ffa235aa5c7a321f01500dff1c32a01a1f01bc4
855061906,hls,adaptive,video/mp4,,,540p,30,756998177,721.93MB,https://player.vimeo.com/external/855061906.m3u8?s=6a2f1563ba09d3d5654c8f9226e844c12291e40d&oauth2_token_id=1643955558
741434238,sd,360p,video/mp4,640,360,360p,30,404755986,386.01MB,https://player.vimeo.com/progressive_redirect/playback/741434238/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=5dfcad4f03f875f17b87255aeae47c37c02ddff7a35d73031955013172c32d62
741434238,hd,720p,video/mp4,1280,720,720p,30,1197139924,1.11GB,https://player.vimeo.com/progressive_redirect/playback/741434238/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=9d4c297759ef3b70b81927ef49968510c1cada6d8a4b1ec27f97f0de006d1730
741434238,sd,240p,video/mp4,426,240,240p,30,290037222,276.6MB,https://player.vimeo.com/progressive_redirect/playback/741434238/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=9724d9f453256a47e8843bef4d7a0fc6e8d142d86fa3aa11507bb064dadea587
741434238,sd,540p,video/mp4,960,540,540p,30,833383260,794.78MB,https://player.vimeo.com/progressive_redirect/playback/741434238/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=7befb5c040fbffc200e7f48cc739a34f31f583a2e2274826ef89c2871551e0d9
741434238,hls,adaptive,video/mp4,,,360p,30,404755986,386.01MB,https://player.vimeo.com/external/741434238.m3u8?s=32bd5efbd9169af67a51ab1ed33119b02fed14a7&oauth2_token_id=1643955558
741629264,sd,240p,video/mp4,426,240,240p,30,151383713,144.37MB,https://player.vimeo.com/progressive_redirect/playback/741629264/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=fbf166758a2e643b1b0ab8df5c8342d6266afc50517a989165f9ce75b5009603
741629264,hd,720p,video/mp4,1280,720,720p,30,1041702593,993.45MB,https://player.vimeo.com/progressive_redirect/playback/741629264/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=3a9472ecb39eb64ccb3f5e1136d301e6ee012242c46e08a492eef8f4684cee8a
741629264,sd,360p,video/mp4,640,360,360p,30,320361458,305.52MB,https://player.vimeo.com/progressive_redirect/playback/741629264/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=9ebb766cbd26007252a9c8c708739107b7e88abf9c6e2987f98d8b268afc7164
741629264,sd,540p,video/mp4,960,540,540p,30,715132454,682MB,https://player.vimeo.com/progressive_redirect/playback/741629264/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=d4da2a0d386f5202cdbec422ef13c6aa70f07c632de9c654cf3e9dfa3cdaf7e3
741629264,hls,adaptive,video/mp4,,,240p,30,151383713,144.37MB,https://player.vimeo.com/external/741629264.m3u8?s=5d7c9d80f83ea10dfc0aba7db3da72d24627b3a8&oauth2_token_id=1643955558
743303522,sd,360p,video/mp4,640,360,360p,30,370233356,353.08MB,https://player.vimeo.com/progressive_redirect/playback/743303522/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1792ca2fcce74b5ca9a26ec2c52ec662c6a3c3223a80f2ae8e1bde5510d7960b
743303522,sd,540p,video/mp4,960,540,540p,30,783129697,746.85MB,https://player.vimeo.com/progressive_redirect/playback/743303522/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=e5a4fbcdec28dbe865e049cbf02deb4381d43a974cae1145dd2aec0880ec3d3e
743303522,hd,720p,video/mp4,1280,720,720p,30,1120557279,1.04GB,https://player.vimeo.com/progressive_redirect/playback/743303522/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f6cc0455ffa65676d5d20edf54eee2865c0bcfb711c4db22e9e1b74b900829bb
743303522,sd,240p,video/mp4,426,240,240p,30,185039883,176.47MB,https://player.vimeo.com/progressive_redirect/playback/743303522/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=0a59a7e8734b2189293b22b66abe910e1df349be2670641b25ed539a17f36e6d
743303522,hls,adaptive,video/mp4,,,360p,30,370233356,353.08MB,https://player.vimeo.com/external/743303522.m3u8?s=3a5a84a3c58c6f6a4b36350042e749a2ae4ea696&oauth2_token_id=1643955558
743507072,sd,240p,video/mp4,426,240,240p,30,224802309,214.39MB,https://player.vimeo.com/progressive_redirect/playback/743507072/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=e47ef4c34197f9461d34d24cc2789c5e948b062a72d907fd6a01d3576e3ee039
743507072,sd,360p,video/mp4,640,360,360p,30,322569437,307.63MB,https://player.vimeo.com/progressive_redirect/playback/743507072/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=fae2c342ecbb1539868bf9c9394cd89136823d6af383bb03339915d15dd9eb7c
743507072,sd,540p,video/mp4,960,540,540p,30,687934623,656.07MB,https://player.vimeo.com/progressive_redirect/playback/743507072/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=463eed7e340156cb5beaf3ec4aebcccbafae94c945c39e315cf7189373b3aa84
743507072,hd,720p,video/mp4,1280,720,720p,30,994311177,948.25MB,https://player.vimeo.com/progressive_redirect/playback/743507072/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=128f18f9e60b4fa62509697de067be2c43fa49ab62abd0cfd37d500df8f1c052
743507072,hls,adaptive,video/mp4,,,240p,30,224802309,214.39MB,https://player.vimeo.com/external/743507072.m3u8?s=cc873fcdf181e5a716a184d4e627d5edfa269a02&oauth2_token_id=1643955558
743938565,sd,360p,video/mp4,640,360,360p,30,347865003,331.75MB,https://player.vimeo.com/progressive_redirect/playback/743938565/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=6cec0f6efaffd10852c5cf1f49cedbb10c4c334146fa7e87cae738f64dfe9f01
743938565,sd,540p,video/mp4,960,540,540p,30,758293151,723.16MB,https://player.vimeo.com/progressive_redirect/playback/743938565/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=56d005d0f4c133d6b9c56752b590d504b72be516a49a392d1e5854857426a221
743938565,sd,240p,video/mp4,426,240,240p,30,169709199,161.85MB,https://player.vimeo.com/progressive_redirect/playback/743938565/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=596c704366a03ced24a3f2db30ccf94a77d01b79fe57a608e69e0f522d973c3d
743938565,hd,720p,video/mp4,1280,720,720p,30,1094945214,1.02GB,https://player.vimeo.com/progressive_redirect/playback/743938565/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=9f494f8e375ccf73fac3f03221fda8390c22ef56af4d1a6607b9a92a5c9b30f8
743938565,hls,adaptive,video/mp4,,,360p,30,347865003,331.75MB,https://player.vimeo.com/external/743938565.m3u8?s=46f61ceff00c941cc4969ffaa53fa7b8c55962f8&oauth2_token_id=1643955558
745261176,sd,540p,video/mp4,960,540,540p,30,641891190,612.16MB,https://player.vimeo.com/progressive_redirect/playback/745261176/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=08bf7da6919d5d0d924ea56f3578b9a451ddfc959d8b73688b392e45258e83da
745261176,sd,240p,video/mp4,426,240,240p,30,138972381,132.53MB,https://player.vimeo.com/progressive_redirect/playback/745261176/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=fbd301624868e62b410ae5883948ebabbb94159b49b979ebca37cb74d46ceb63
745261176,hd,720p,video/mp4,1280,720,720p,30,961553580,917.01MB,https://player.vimeo.com/progressive_redirect/playback/745261176/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=3a88693c6fbc20e99ede10622194f710237b56e76ec230f7892d78c22863d08e
745261176,sd,360p,video/mp4,640,360,360p,30,289795997,276.37MB,https://player.vimeo.com/progressive_redirect/playback/745261176/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1223fab90d52d20be4a3784ae52997254150ec71d0be46cbd5007245a0307c4a
745261176,hls,adaptive,video/mp4,,,540p,30,641891190,612.16MB,https://player.vimeo.com/external/745261176.m3u8?s=ee160edcab721d25c0b059e99077f1cb6ab26796&oauth2_token_id=1643955558
745866092,hd,720p,video/mp4,1280,720,720p,30,894516348,853.08MB,https://player.vimeo.com/progressive_redirect/playback/745866092/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=23394dab3de6b66962a3716e3c26416966a32c3945999f4f4aa05ca91f18a5ee
745866092,sd,360p,video/mp4,640,360,360p,30,307162840,292.93MB,https://player.vimeo.com/progressive_redirect/playback/745866092/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=553250694e3eef67a879f9ecce22944e02c044482b758bb6818d875bd2f141f6
745866092,sd,540p,video/mp4,960,540,540p,30,629070881,599.93MB,https://player.vimeo.com/progressive_redirect/playback/745866092/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1cf5fd382aab55ee2e47e9c9f4ef466a0a5827039c621ec0c09fda530b11b19a
745866092,sd,240p,video/mp4,426,240,240p,30,228808581,218.21MB,https://player.vimeo.com/progressive_redirect/playback/745866092/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=f2517d88b5c257a960d65a2582e53cdf43cb27c1fcf3f3f6f60a761ce4fe3b7b
745866092,hls,adaptive,video/mp4,,,720p,30,894516348,853.08MB,https://player.vimeo.com/external/745866092.m3u8?s=fa0f256edb9c91f9099ce5ef1bf1ba0810b5b2c0&oauth2_token_id=1643955558
746803178,sd,240p,video/mp4,426,240,240p,30,125723062,119.9MB,https://player.vimeo.com/progressive_redirect/playback/746803178/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=043473e47b66188ebed1200875a590b05e9a12856de6e25712d9a0259da1f383
746803178,hd,720p,video/mp4,1280,720,720p,30,834378782,795.73MB,https://player.vimeo.com/progressive_redirect/playback/746803178/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b99ed01cd9a71ce9452a8b2504c3f89af928a82364c5b8cfb221f45c2c8df26f
746803178,sd,540p,video/mp4,960,540,540p,30,578182745,551.4MB,https://player.vimeo.com/progressive_redirect/playback/746803178/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=8f9a0c1202b95849496807c7ec962ffaaef30b39fd2f9303f149914650e25dd8
746803178,sd,360p,video/mp4,640,360,360p,30,267427332,255.04MB,https://player.vimeo.com/progressive_redirect/playback/746803178/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=8a48e5eb0627602c70ce37a281731b3df82d808b09cb11e6fb170c3b57bc5245
746803178,hls,adaptive,video/mp4,,,240p,30,125723062,119.9MB,https://player.vimeo.com/external/746803178.m3u8?s=4a5ad0bae8a5e1cbd938a01097d5dab3f5da9366&oauth2_token_id=1643955558
747143472,sd,540p,video/mp4,960,540,540p,30,560289642,534.33MB,https://player.vimeo.com/progressive_redirect/playback/747143472/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=ec4177c9231e02f7f2c3aafe8f798547ed03c3a2e3ec02d7264eba9ba20d55ed
747143472,sd,240p,video/mp4,426,240,240p,30,135793422,129.5MB,https://player.vimeo.com/progressive_redirect/playback/747143472/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=4d8e34fd59add6e14a1c86e8a5adaadfa6e6575609b1433f92f0f28696d92180
747143472,sd,360p,video/mp4,640,360,360p,30,267586033,255.19MB,https://player.vimeo.com/progressive_redirect/playback/747143472/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=5a2f926a5fcc391a89e33f07a37e9a78ab274c8e2fc4aff4903bd1d98c0a6832
747143472,hd,720p,video/mp4,1280,720,720p,30,804816131,767.53MB,https://player.vimeo.com/progressive_redirect/playback/747143472/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=afa212cda0e402eb1c7bcc879be84a61e0b7feaa1352ff890ecdffc7a4caafcb
747143472,hls,adaptive,video/mp4,,,540p,30,560289642,534.33MB,https://player.vimeo.com/external/747143472.m3u8?s=8546f042d1eed374565d73e1d28654173fbdaa97&oauth2_token_id=1643955558
748242847,hd,720p,video/mp4,1280,720,720p,30,1125322424,1.05GB,https://player.vimeo.com/progressive_redirect/playback/748242847/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=27aba0a8516eaa48601d68fbc5a6d2156023b8b186157d70749a418e880218d5
748242847,sd,360p,video/mp4,640,360,360p,30,369185397,352.08MB,https://player.vimeo.com/progressive_redirect/playback/748242847/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=bb1236735d65556c9c019d09f25aa62e6ee567456336887913aaf0435a228bb0
748242847,sd,540p,video/mp4,960,540,540p,30,762941846,727.6MB,https://player.vimeo.com/progressive_redirect/playback/748242847/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=dacd93379d4eb9e55ea60a1ad75a01edb1619a3014b481eb06e1f593367ef5e7
748242847,sd,240p,video/mp4,426,240,240p,30,268508049,256.07MB,https://player.vimeo.com/progressive_redirect/playback/748242847/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=b5d4acfef86dcc7e76bd2527724169f3738de13858c95ff816598860a616a41d
748242847,hls,adaptive,video/mp4,,,720p,30,1125322424,1.05GB,https://player.vimeo.com/external/748242847.m3u8?s=9a79eeb2f8e0f3dd781e92dfdc22847be3b911b2&oauth2_token_id=1643955558
748331320,sd,360p,video/mp4,640,360,360p,30,356977145,340.44MB,https://player.vimeo.com/progressive_redirect/playback/748331320/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=6b649ea6fae6fec4d5c677fb8e8d8feaae6dcb909fa0bbffe8a0d6c0a1ccd5c1
748331320,hd,720p,video/mp4,1280,720,720p,30,1106207399,1.03GB,https://player.vimeo.com/progressive_redirect/playback/748331320/rendition/720p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=940d5d443d617e3e83f03f1b90588751bb85d61946a56dd8710346342547dc6e
748331320,sd,240p,video/mp4,426,240,240p,30,242480541,231.25MB,https://player.vimeo.com/progressive_redirect/playback/748331320/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=684fe18f280f8d03dc017e3b9b2bbed8e29c5c3ea9b65b29ff1f21ca652533aa
748331320,sd,540p,video/mp4,960,540,540p,30,760215871,725MB,https://player.vimeo.com/progressive_redirect/playback/748331320/rendition/540p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=1d0bb0b55b605c3433b7bc44c8191b64c10a933500aa4245d80247b2a74fee4c
748331320,hls,adaptive,video/mp4,,,360p,30,356977145,340.44MB,https://player.vimeo.com/external/748331320.m3u8?s=038d93d5a0f4466869da9b40aa6dda47f57b0c42&oauth2_token_id=1643955558
749844511,sd,240p,video/mp4,426,240,240p,30,144652902,137.95MB,https://player.vimeo.com/progressive_redirect/playback/749844511/rendition/240p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=59c6bed416e4e1ed6c41a27955a22cd199d85ea04c368542923fda3f95267d79
749844511,sd,360p,video/mp4,640,360,360p,30,287519772,274.2MB,https://player.vimeo.com/progressive_redirect/playback/749844511/rendition/360p/file.mp4?loc=external&oauth2_token_id=1643955558&signature=a2c86c202e7de37ffab02c6f71748b3f76be1fdf91bfe3f2dbd1fe7b97627ce0
